강남구,1.5,494,5,강동구,2,1096,3,강북구,1.2,550,4,강서구,1.2,613,2,관악구,2,874,5,광진구,1.5,689,4,구로구,2.8,1236,7,금천구,0.9,1162,5,노원구,3.3,1111,3,도봉구,0.3,1334,3,동대문구,1,392,5,동작구,2.7,209,5,마포구,1.3,580,1,서대문구,1.5,1175,4,서초구,2,526,6,성동구,2.7,936,5,성북구,1.1,1400,4,송파구,2.2,360,5,양천구,2,209,6,영등포구,2.2,1277,7,용산구,1.1,1026,4,은평구,2.2,1000,6,종로구,1,1082,3,중구,1.5,1358,4,중랑구,2.5,105,4
강남구,1.3,772,4,강동구,2,1210,5,강북구,1,769,3,강서구,1,1346,3,관악구,1.3,172,4,광진구,1.2,99,4,구로구,0.7,1353,1,금천구,1.7,1104,4,노원구,0.6,1158,3,도봉구,2,784,3,동대문구,0.9,816,3,동작구,1.7,655,5,마포구,0.7,637,4,서대문구,1.5,303,2,서초구,1.8,1077,5,성동구,2,1112,5,성북구,0.3,27,3,송파구,1.5,365,6,양천구,1.6,1172,6,영등포구,1.6,471,4,용산구,0.2,1328,3,은평구,1.5,498,3,종로구,1.1,1222,4,중구,1.5,207,4,중랑구,2.5,1428,3
강남구,0,471,5,강동구,1,811,5,강북구,1,826,3,강서구,1.5,180,5,관악구,3.3,462,5,광진구,1.3,183,5,구로구,3.6,586,7,금천구,2.5,883,7,노원구,1.3,1423,3,도봉구,3,1143,6,동대문구,1.1,1420,2,동작구,2.4,901,5,마포구,0.5,1021,2,서대문구,3.5,476,7,서초구,2,29,13,성동구,0.3,879,1,성북구,1,214,3,송파구,1.5,1163,5,양천구,1.6,545,4,영등포구,0.8,633,5,용산구,1.2,1320,3,은평구,1.2,885,5,종로구,0.9,573,6,중구,0.4,407,2,중랑구,1.5,674,4
강남구,2.1,646,5,강동구,0.4,948,4,강북구,1,693,2,강서구,1.4,771,4,관악구,2.5,1247,6,광진구,2.1,1210,4,구로구,1.6,1404,5,금천구,2.1,729,5,노원구,1.4,111,3,도봉구,2.5,134,5,동대문구,0.9,360,3,동작구,3.1,28,3,마포구,0.8,932,2,서대문구,0.5,799,2,서초구,2.2,348,6,성동구,0.9,3,5,성북구,0.8,910,4,송파구,2.7,391,8,양천구,1.3,1289,5,영등포구,2.5,1159,5,용산구,0.1,13,2,은평구,2.8,1025,4,종로구,1.9,488,3,중구,2,1357,4,중랑구,1.2,696,4
강남구,2.5,1265,6,강동구,1,1174,4,강북구,0.3,714,2,강서구,2.9,453,17,관악구,0.9,1332,5,광진구,1.1,1420,4,구로구,2.5,386,5,금천구,1.7,1176,5,노원구,1.6,425,4,도봉구,1.7,560,6,동대문구,1.7,1375,6,동작구,1.9,877,7,마포구,2.1,1184,3,서대문구,0.8,814,2,서초구,1.2,1408,4,성동구,1.9,580,5,성북구,1.2,1375,3,송파구,1.9,104,6,양천구,1.1,782,4,영등포구,1.6,618,5,용산구,0.5,263,4,은평구,2.5,979,4,종로구,1,611,5,중구,1.5,795,4,중랑구,2.5,216,6
강남구,0.7,1373,5,강동구,1,1071,3,강북구,0.7,1195,3,강서구,1.7,631,6,관악구,1.8,753,3,광진구,0.7,1370,4,구로구,0.5,219,3,금천구,1.1,14,4,노원구,0.8,342,2,도봉구,2.5,996,3,동대문구,0.8,1400,4,동작구,1.3,696,5,마포구,2,611,6,서대문구,3,190,4,서초구,1.8,945,6,성동구,1.2,54,3,성북구,1.9,805,3,송파구,1.9,1228,9,양천구,1.3,614,5,영등포구,1.1,448,3,용산구,2.6,1221,6,은평구,2.6,987,4,종로구,0.1,974,2,중구,1,5,2,중랑구,2.3,885,6
강남구,1.8,734,4,강동구,2,18,6,강북구,1.6,1158,4,강서구,1,880,2,관악구,1,934,2,광진구,1.7,575,6,구로구,2.1,763,4,금천구,0.2,708,3,노원구,0.9,894,2,도봉구,1.8,1095,3,동대문구,1.5,543,5,동작구,1.7,1186,5,마포구,2.3,955,4,서대문구,1.3,890,4,서초구,2.2,1266,6,성동구,1,779,2,성북구,1.4,1098,5,송파구,1.4,283,4,양천구,0.5,1318,2,영등포구,1.6,698,5,용산구,0,1432,4,은평구,2.1,1,5,종로구,0.7,439,4,중구,1,119,4,중랑구,2.5,267,4
강남구,1.5,592,6,강동구,1,451,3,강북구,2.1,17,4,강서구,0.7,1163,2,관악구,2.5,283,6,광진구,3.7,1098,5,구로구,1.2,1048,2,금천구,1.3,68,4,노원구,1.6,23,5,도봉구,0.3,1347,1,동대문구,0.8,689,2,동작구,0.5,579,2,마포구,3.6,1112,11,서대문구,1.7,692,4,서초구,2.2,897,5,성동구,1.1,1143,4,성북구,1,1188,4,송파구,1,935,4,양천구,0.9,531,3,영등포구,1.3,399,4,용산구,0.9,801,7,은평구,2.3,920,5,종로구,1.4,140,3,중구,1.5,668,6,중랑구,1.1,1216,5
강남구,2.5,827,6,강동구,0.7,169,3,강북구,0.8,1167,3,강서구,1.3,30,5,관악구,2.5,639,6,광진구,4,773,4,구로구,3.8,531,6,금천구,1.9,1431,5,노원구,0.7,168,2,도봉구,3,1364,6,동대문구,1.3,721,3,동작구,4,617,7,마포구,0.5,1280,6,서대문구,1,250,4,서초구,2,151,6,성동구,1.6,1251,5,성북구,1.7,442,4,송파구,3.2,962,3,양천구,1.3,1004,3,영등포구,2.5,591,6,용산구,1,453,3,은평구,2.1,344,5,종로구,1.5,655,4,중구,1.3,632,3,중랑구,1.7,540,3
강남구,2.6,169,5,강동구,1.1,247,5,강북구,2.1,1330,7,강서구,1.3,679,5,관악구,1,681,4,광진구,1.8,343,4,구로구,1,887,2,금천구,0.9,1333,5,노원구,1.7,248,4,도봉구,2.5,747,6,동대문구,1.6,1410,3,동작구,3,797,5,마포구,3.5,752,7,서대문구,0.8,363,4,서초구,2.8,909,10,성동구,1.2,915,3,성북구,1,564,4,송파구,1,70,6,양천구,2.5,1005,6,영등포구,1.2,1191,5,용산구,2.1,1326,5,은평구,3.1,1124,3,종로구,2,1123,5,중구,0.8,1120,3,중랑구,1.2,408,6
